eps_s,eps_t,Equilibrium Temperature Difference (T_eq - T_atm)
0.08,0.05,14.17244042254356
0.08,0.06,13.886097213539529
0.08,0.07,13.603639907655975
0.08,0.08,13.324976535866085
0.08,0.09,13.050018299056262
0.08,0.1,12.778679424060215
0.08,0.11,12.510877027889762
0.08,0.12,12.246530989413714
0.08,0.13,11.985563828169916
0.08,0.14,11.727900589762157
0.08,0.15,11.473468737363135
0.08,0.16,11.222198049055123
0.08,0.17,10.974020520569127
0.08,0.18,10.728870273032612
0.08,0.19,10.486683465533758
0.08,0.2,10.247398212140354
0.08,0.21,10.01095450305047
0.08,0.22,9.777294129744632
0.08,0.23,9.54636061383701
0.08,0.24,9.318099139350977
0.08,0.25,9.09245648834252
0.08,0.26,8.869380979612913
0.08,0.27,8.648822410270839
0.08,0.28,8.4307320001231
0.08,0.29,8.215062338613905
0.08,0.3,8.001767334255192
0.08,0.31,7.790802166310073
0.08,0.32,7.58212323872641
0.08,0.33,7.375688136142628
0.08,0.34,7.171455581787598
0.08,0.35,6.96938539731525
0.08,0.36,6.769438464351197
0.08,0.37,6.571576687747665
0.08,0.38,6.375762960351494
0.08,0.39,6.181961129344074
0.08,0.4,5.99013596396145
0.08,0.41,5.800253124605831
0.08,0.42,5.6122791331760595
0.08,0.43,5.426181344688473
0.08,0.44,5.241927920015996
0.08,0.45,5.059487799771375
0.08,0.46,4.878830679174996
0.08,0.47,4.699926983993464
0.08,0.48,4.522747847388075
0.08,0.49,4.347265087712174
0.08,0.5,4.173451187105741
0.08,0.51,4.001279270987368
0.08,0.52,3.830723088289403
0.08,0.53,3.6617569924869713
0.08,0.54,3.4943559232722237
0.08,0.55,3.3284953889897224
0.08,0.56,3.1641514496791388
0.08,0.57,3.0013007007892725
0.08,0.58,2.839920257411677
0.08,0.59,2.679987739168439
0.08,0.6,2.5214812556040442
0.08,0.61,2.3643793921029896
0.08,0.62,2.208661196341211
0.08,0.63,2.05430616514991
0.08,0.64,1.9012942319097306
0.08,0.65,1.7496057543415304
0.08,0.66,1.5992215027612247
0.08,0.67,1.4501226486674454
0.08,0.68,1.3022907537932156
0.08,0.69,1.155707759483107
0.08,0.7,1.0103559764715442
0.08,0.71,0.8662180749286108
0.08,0.72,0.7232770749155293
0.08,0.73,0.5815163371078143
0.08,0.74,0.44091955386096515
0.08,0.75,0.3014707405039303
0.08,0.76,0.1631542269797137
0.08,0.77,0.02595464972824857
0.08,0.78,-0.11014305615282183
0.08,0.79,-0.24515366460275345
0.08,0.8,-0.37909166583239085
0.08,0.81,-0.5119712735599933
0.08,0.82,-0.6438064318875263
0.08,0.83,-0.7746108220067072
0.08,0.84,-0.9043978686927403
0.08,0.85,-1.033180746599271
0.08,0.86,-1.160972386362232
0.08,0.87,-1.2877854805188917
0.08,0.88,-1.4136324892496077
0.08,0.89,-1.538525645947459
0.08,0.9,-1.6624769626231455
0.08,0.91,-1.7854982351431659
0.08,0.92,-1.9076010483499886
0.08,0.93,-2.028796780959965
0.08,0.94,-2.1490966103936557
0.08,0.95,-2.2685115174292036
0.08,0.96,-2.3870522907296277
0.08,0.97,-2.50472953124131
0.08,0.98,-2.6215536564675403
0.08,0.99,-2.7375349046222937
0.08,1.0,-2.8526833386665658
0.09,0.0,17.620207851959776
0.09,0.01,17.29880057306127
0.09,0.02,16.982068033939925
0.09,0.03,16.66989095017152
0.09,0.04,16.362154476400974
0.09,0.05,16.05874798868939
0.09,0.06,15.759564880186986
0.09,0.07,15.464502368949354
0.09,0.08,15.173461317218425
0.09,0.09,14.886346061272434
0.09,0.1,14.60306425105557
0.09,0.11,14.323526699080276
0.09,0.12,14.047647237756337
0.09,0.13,13.775342584771693
0.09,0.14,13.50653221590278
0.09,0.15,13.241138244708964
0.09,0.16,12.979085308795618
0.09,0.17,12.720300462148998
0.09,0.18,12.464713073101564
0.09,0.19,12.212254727699701
0.09,0.2,11.962859138067756
0.09,0.21,11.716462055403838
0.09,0.22,11.473001187450677
0.09,0.23,11.23241612010429
0.09,0.24,10.994648242850928
0.09,0.25,10.75964067793916
0.09,0.26,10.527338212997108
0.09,0.27,10.29768723682912
0.09,0.28,10.070635678358315
0.09,0.29,9.846132948407728
0.09,0.3,9.624129884249044
0.09,0.31,9.40457869665704
0.09,0.32,9.18743291946754
0.09,0.33,8.972647361390045
0.09,0.34,8.760178060031933
0.09,0.35,8.549982237917504
0.09,0.36,8.3420182605131
0.09,0.37,8.136245596096956
0.09,0.38,7.932624777310991
0.09,0.39,7.731117364447641
0.09,0.4,7.531685910260819
0.09,0.41,7.334293926312284
0.09,0.42,7.138905850662297
0.09,0.43,6.945487016981815
0.09,0.44,6.754003624896484
0.09,0.45,6.564422711589543
0.09,0.46,6.376712124488677
0.09,0.47,6.190840495128953
0.09,0.48,6.006777214016097
0.09,0.49,5.824492406532045
0.09,0.5,5.643956909714291
0.09,0.51,5.465142250021245
0.09,0.52,5.288020621918122
0.09,0.53,5.112564867290018
0.09,0.54,4.93874845567143
0.09,0.55,4.766545465160618
0.09,0.56,4.59593056411876
0.09,0.57,4.426878993509945
0.09,0.58,4.2593665499379085
0.09,0.59,4.093369569233801
0.09,0.6,3.928864910718403
0.09,0.61,3.7658299419954915
0.09,0.62,3.6042425242936815
0.09,0.63,3.4440809983642
0.09,0.64,3.2853241708123164
0.09,0.65,3.1279513009787934
0.09,0.66,2.971942088244532
0.09,0.67,2.817276659777008
0.09,0.68,2.6639355587296905
0.09,0.69,2.511899732782979
0.09,0.7,2.3611505231403385
0.09,0.71,2.2116696538545852
0.09,0.72,2.063439221555427
0.09,0.73,1.9164416854451929
0.09,0.74,1.7706598577032082
0.09,0.75,1.626076894165351
0.09,0.76,1.48267628531039
0.09,0.77,1.3404418475709008
0.09,0.78,1.1993577148576264
0.09,0.79,1.0594083304255832
0.09,0.8,0.9205784389560563
0.09,0.81,0.7828530789310548
0.09,0.82,0.646217575174262
0.09,0.83,0.5106575317035436
0.09,0.84,0.37615882475824947
0.09,0.85,0.24270759607810533
0.09,0.86,0.1102902463246096
0.09,0.87,-0.021106571202835767
0.09,0.88,-0.1514959567774099
0.09,0.89,-0.2808907701394787
0.09,0.9,-0.4093036363197484
0.09,0.91,-0.5367469512414118
0.09,0.92,-0.6632328871364734
0.09,0.93,-0.7887733978743654
0.09,0.94,-0.9133802240545492
0.09,0.95,-1.037064898021356
0.09,0.96,-1.1598387486573074
0.09,0.97,-1.281712906108794
0.09,0.98,-1.4026983063415628
0.09,0.99,-1.5228056955735951
0.09,1.0,-1.6420456345828711
0.1,0.0,19.573338705727963
0.1,0.01,19.23759309545693
0.1,0.02,18.90680705689232
0.1,0.03,18.580851870545985
0.1,0.04,18.259603689233927
0.1,0.05,17.942943295172768
0.1,0.06,17.630755872143425
0.1,0.07,17.322930791528336
0.1,0.08,17.019361411172667
0.1,0.09,16.719944886300254
0.1,0.1,16.424581991438288
0.1,0.11,16.133176952754127
0.1,0.12,15.845637290003936
0.1,0.13,15.561873667385498
0.1,0.14,15.281799752854852
0.1,0.15,15.0053320851315
0.1,0.16,14.732389948075308
0.1,0.17,14.462895251866712
0.1,0.18,14.196772420494995
0.1,0.19,13.933948285283975
0.1,0.2,13.674351984001419
0.1,0.21,13.41791486514228
0.1,0.22,13.16457039720018
0.1,0.23,12.914254082549462
0.1,0.24,12.66690337559487
0.1,0.25,12.422457605078478
0.1,0.26,12.18085790017301
0.1,0.27,11.94204712022264
0.1,0.28,11.705969787820152
0.1,0.29,11.472572025147883
0.1,0.3,11.241801493337675
0.1,0.31,11.013607334617632
0.1,0.32,10.787940117224252
0.1,0.33,10.564751782810617
0.1,0.34,10.34399559629503
0.1,0.35,10.125626097917916
0.1,0.36,9.909599057506739
0.1,0.37,9.695871430776208
0.1,0.38,9.484401317486004
0.1,0.39,9.275147921503788
0.1,0.4,9.068071512549409
0.1,0.41,8.863133389624466
0.1,0.42,8.660295845924566
0.1,0.43,8.459522135308191
0.1,0.44,8.260776440120935
0.1,0.45,8.064023840398818
0.1,0.46,7.869230284264006
0.1,0.47,7.676362559605252
0.1,0.48,7.485388266864902
0.1,0.49,7.296275792919403
0.1,0.5,7.108994286031191
0.1,0.51,6.923513631726564
0.1,0.52,6.739804429684625
0.1,0.53,6.557837971483764
0.1,0.54,6.377586219247746
0.1,0.55,6.199021785039577
0.1,0.56,6.022117911110911
0.1,0.57,5.8468484508579195
0.1,0.58,5.6731878504922975
0.1,0.59,5.501111131422817
0.1,0.6,5.330593873224302
0.1,0.61,5.1616121972949145
0.1,0.62,4.994142751065681
0.1,0.63,4.828162692823696
0.1,0.64,4.663649677002866
0.1,0.65,4.500581840076563
0.1,0.66,4.338937786906854
0.1,0.67,4.178696577574385
0.1,0.68,4.0198377147018505
0.1,0.69,3.8623411311423865
0.1,0.7,3.706187178167056
0.1,0.71,3.55135661401539
0.1,0.72,3.3978305928348504
0.1,0.73,3.2455906540280353
0.1,0.74,3.094618711882106
0.1,0.75,2.9448970456193138
0.1,0.76,2.7964082897354388
0.1,0.77,2.6491354246561514
0.1,0.78,2.5030617677337546
0.1,0.79,2.3581709644590205
0.1,0.8,2.214446980035518
0.1,0.81,2.0718740911801774
0.1,0.82,1.9304368781865833
0.1,0.83,1.7901202172748185
0.1,0.84,1.6509092731035935
0.1,0.85,1.5127894915974025
0.1,0.86,1.3757465929518844
0.1,0.87,1.23976656485695
0.1,0.88,1.1048356559629724
0.1,0.89,0.9709403694697585
0.1,0.9,0.8380674569887674
0.1,0.91,0.7062039125477213
0.1,0.92,0.5753369667774564
0.1,0.93,0.44545408129846464
0.1,0.94,0.31654294321509724
0.1,0.95,0.18859145982935388
0.1,0.96,0.06158775349319967
0.1,0.97,-0.06447984339826007
0.1,0.98,-0.18962279332242815
0.1,0.99,-0.31385235825035807
0.1,1.0,-0.4371796043138261
0.11,0.0,21.52519237258565
0.11,0.01,21.174906704334262
0.11,0.02,20.829874477160672
0.11,0.03,20.48995707609481
0.11,0.04,20.15502122004665
0.11,0.05,19.824938691579632
0.11,0.06,19.499586083705992
0.11,0.07,19.178844562343613
0.11,0.08,18.8625996432325
0.11,0.09,18.550740982421132
0.11,0.1,18.243162179141052
0.11,0.11,17.939760590374703
0.11,0.12,17.6404371562125
0.11,0.13,17.345096235203016
0.11,0.14,17.053645449131466
0.11,0.15,16.765995536519313
0.11,0.16,16.482060214209582
0.11,0.17,16.20175604666059
0.11,0.18,15.925002322237106
0.11,0.19,15.651720936233232
0.11,0.2,15.381836280112736
0.11,0.21,15.115275136511343
0.11,0.22,14.851966579778207
0.11,0.23,14.591841881638231
0.11,0.24,14.334834421596042
0.11,0.25,14.080879601943536
0.11,0.26,13.82991476696543
0.11,0.27,13.581879126180581
0.11,0.28,13.336713681278923
0.11,0.29,13.094361156661478
0.11,0.3,12.854765933314468
0.11,0.31,12.617873985765755
0.11,0.32,12.383632822084621
0.11,0.33,12.151991426636528
0.11,0.34,11.922900205523149
0.11,0.35,11.69631093445804
0.11,0.36,11.472176709066048
0.11,0.37,11.250451897420817
0.11,0.38,11.031092094627354
0.11,0.39,10.814054079491143
0.11,0.4,10.59929577303501
0.11,0.41,10.386776198860844
0.11,0.42,10.176455445142267
0.11,0.43,9.968294628315789
0.11,0.44,9.762255858259891
0.11,0.45,9.558302204978531
0.11,0.46,9.356397666595115
0.11,0.47,9.156507138744246
0.11,0.48,8.95859638517436
0.11,0.49,8.762632009545712
0.11,0.5,8.56858142839286
0.11,0.51,8.376412845103687
0.11,0.52,8.18609522499412
0.11,0.53,7.997598271321067
0.11,0.54,7.810892402271463
0.11,0.55,7.625948728770368
0.11,0.56,7.44273903321465
0.11,0.57,7.261235748977583
0.11,0.58,7.081411940690259
0.11,0.59,6.903241285293461
0.11,0.6,6.726698053730843
0.11,0.61,6.551757093385504
0.11,0.62,6.37839381112542
0.11,0.63,6.206584156968518
0.11,0.64,6.036304608367061
0.11,0.65,5.8675321549951605
0.11,0.66,5.700244284142457
0.11,0.67,5.534418966590522
0.11,0.68,5.370034642987321
0.11,0.69,5.207070210726329
0.11,0.7,5.04550501121895
0.11,0.71,4.885318817668747
0.11,0.72,4.726491823229992
0.11,0.73,4.569004629569406
0.11,0.74,4.412838235843992
0.11,0.75,4.257974027983948
0.11,0.76,4.1043937683994045
0.11,0.77,3.952079585991555
0.11,0.78,3.8010139664931444
0.11,0.79,3.6511797431570017
0.11,0.8,3.5025600876774092
0.11,0.81,3.3551385014757216
0.11,0.82,3.2088988072268876
0.11,0.83,3.0638251406564905
0.11,0.84,2.919901942633544
0.11,0.85,2.777113951434387
0.11,0.86,2.6354461953289956
0.11,0.87,2.4948839853541926
0.11,0.88,2.3554129083190105
0.11,0.89,2.2170188200176995
0.11,0.9,2.079687838681366
0.11,0.91,1.9434063385612035
0.11,0.92,1.80816094377451
0.11,0.93,1.6739385222977603
0.11,0.94,1.5407261801396999
0.11,0.95,1.408511255720839
0.11,0.96,1.27728131434543
0.11,0.97,1.1470241429116186
0.11,0.98,1.0177277447346
0.11,0.99,0.8893803345212632
0.11,1.0,0.7619703335234931
0.12,0.0,23.47565597131694
0.12,0.01,23.11063266422991
0.12,0.02,22.75116564664671
0.12,0.03,22.39710594441732
0.12,0.04,22.04831040775298
0.12,0.05,21.704641411611703
0.12,0.06,21.365966575096422
0.12,0.07,21.032158498576848
0.12,0.08,20.70309451701405
0.12,0.09,20.378656468509348
0.12,0.1,20.05873047674595
0.12,0.11,19.743206746516137
0.12,0.12,19.431979371313844
0.12,0.13,19.124946152097095
0.12,0.14,18.822008426567947
0.12,0.15,18.52307090817601
0.12,0.16,18.228041534134434
0.12,0.17,17.93683132200522
0.12,0.18,17.649354234073826
0.12,0.19,17.365527049195123
0.12,0.2,17.085269241539322
0.12,0.21,16.808502865733885
0.12,0.22,16.535152448136273
0.12,0.23,16.265144883774894
0.12,0.24,15.998409338542729
0.12,0.25,15.734877156470759
0.12,0.26,15.474481771642331
0.12,0.27,15.217158624557385
0.12,0.28,14.962845082578554
0.12,0.29,14.711480364341355
0.12,0.3,14.463005467835956
0.12,0.31,14.217363101886974
0.12,0.32,13.974497620971874
0.12,0.33,13.734354963072292
0.12,0.34,13.496882590469
0.12,0.35,13.262029433216696
0.12,0.36,13.029745835271683
0.12,0.37,12.79998350307062
0.12,0.38,12.572695456358417
0.12,0.39,12.347835981290245
0.12,0.4,12.125360585561396
0.12,0.41,11.905225955548588
0.12,0.42,11.68738991524225
0.12,0.43,11.47181138702507
0.12,0.44,11.258450354079343
0.12,0.45,11.047267824431799
0.12,0.46,10.838225796434415
0.12,0.47,10.631287225760502
0.12,0.48,10.426415993723879
0.12,0.49,10.223576876899472
0.12,0.5,10.022735518006868
0.12,0.51,9.823858397907372
0.12,0.52,9.626912808784027
0.12,0.53,9.431866828345903
0.12,0.54,9.238689295087795
0.12,0.55,9.047349784446794
0.12,0.56,8.857818585954988
0.12,0.57,8.6700666812323
0.12,0.58,8.484065722821356
0.12,0.59,8.299788013854027
0.12,0.6,8.11720648841873
0.12,0.61,7.93629469272588
0.12,0.62,7.757026766929073
0.12,0.63,7.579377427658528
0.12,0.64,7.403321951114322
0.12,0.65,7.228836156852822
0.12,0.66,7.055896392113539
0.12,0.67,6.884479516714578
0.12,0.68,6.714562888477815
0.12,0.69,6.54612434919602
0.12,0.7,6.37914221102983
0.12,0.71,6.213595243440295
0.12,0.72,6.049462660538552
0.12,0.73,5.886724108869544
0.12,0.74,5.725359655642194
0.12,0.75,5.5653497772922265
0.12,0.76,5.406675348496719
0.12,0.77,5.249317631518409
0.12,0.78,5.093258265904467
0.12,0.79,4.938479258557948
0.12,0.8,4.784962974061955
0.12,0.81,4.632692125392737
0.12,0.82,4.481649764893518
0.12,0.83,4.331819275545001
0.12,0.84,4.183184362508712
0.12,0.85,4.035729044968207
0.12,0.86,3.8894376481627546
0.12,0.87,3.7442947957372894
0.12,0.88,3.600285402294219
0.12,0.89,3.4573946661760147
0.12,0.9,3.315608062505987
0.12,0.91,3.1749113363633796
0.12,0.92,3.0352904962473986
0.12,0.93,2.8967318076944935
0.12,0.94,2.7592217870964078
0.12,0.95,2.6227471956953536
0.12,0.96,2.487295033791952
0.12,0.97,2.3528525350499194
0.12,0.98,2.2194071610448987
0.12,0.99,2.08694659593084
0.12,1.0,1.9554587412694104
0.13,0.0,25.424609543504687
0.13,0.01,25.04465556882434
0.13,0.02,24.67056962679993
0.13,0.03,24.302191918820427
0.13,0.04,23.939368990550463
0.13,0.05,23.581953400657312
0.13,0.06,23.229803410871682
0.13,0.07,22.882782695900346
0.13,0.08,22.540760071482794
0.13,0.09,22.20360923945924
0.13,0.1,21.87120854836394
0.13,0.11,21.5434407686098
0.13,0.12,21.22019288112051
0.13,0.13,20.901355878404445
0.13,0.14,20.5868245773205
0.13,0.15,20.276497442649713
0.13,0.16,19.970276420677976
0.13,0.17,19.668066782273513
0.13,0.18,19.369776974607475
0.13,0.19,19.075318481138027
0.13,0.2,18.784605689228442
0.13,0.21,18.497555764841707
0.13,0.22,18.214088533998222
0.13,0.23,17.93412637048931
0.13,0.24,17.657594089389818
0.13,0.25,17.384418846158837
0.13,0.26,17.114530040855357
0.13,0.27,16.847859227245237
0.13,0.28,16.584340026402515
0.13,0.29,16.32390804465888
0.13,0.3,16.06650079558426
0.13,0.31,15.812057625702153
0.13,0.32,15.560519643856992
0.13,0.33,15.311829653909342
0.13,0.34,15.065932090649767
0.13,0.35,14.822772958652479
0.13,0.36,14.582299774022715
0.13,0.37,14.344461508823144
0.13,0.38,14.109208537964264
0.13,0.39,13.876492588568567
0.13,0.4,13.64626669155166
0.13,0.41,13.41848513539253
0.13,0.42,13.193103421862986
0.13,0.43,12.970078223759344
0.13,0.44,12.74936734441303
0.13,0.45,12.530929678976634
0.13,0.46,12.314725177280536
0.13,0.47,12.100714808327666
0.13,0.48,11.888860526222686
0.13,0.49,11.67912523755615
0.13,0.5,11.471472770050184
0.13,0.51,11.26586784256017
0.13,0.52,11.062276036245635
0.13,0.53,10.860663766898142
0.13,0.54,10.660998258400298
0.13,0.55,10.463247517164461
0.13,0.56,10.267380307640224
0.13,0.57,10.073366128728708
0.13,0.58,9.881175191149794
0.13,0.59,9.690778395596453
0.13,0.6,9.50214731179824
0.13,0.61,9.31525415833039
0.13,0.62,9.130071783178835
0.13,0.63,8.946573645061846
0.13,0.64,8.764733795363952
0.13,0.65,8.584526860808126
0.13,0.66,8.4059280267154
0.13,0.67,8.228913020868617
0.13,0.68,8.053458097989733
0.13,0.69,7.879540024692119
0.13,0.7,7.7071360650422776
0.13,0.71,7.536223966585567
0.13,0.72,7.366781946866126
0.13,0.73,7.198788680406665
0.13,0.74,7.032223286164083
0.13,0.75,6.867065315350089
0.13,0.76,6.703294739728847
0.13,0.77,6.540891940273468
0.13,0.78,6.3798376962017755
0.13,0.79,6.220113174409221
0.13,0.8,6.061699919179432
0.13,0.81,5.904579842304997
0.13,0.82,5.748735213490534
0.13,0.83,5.5941486510741925
0.13,0.84,5.440803113040772
0.13,0.85,5.2886818883519595
0.13,0.86,5.137768588487461
0.13,0.87,4.988047139319519
0.13,0.88,4.839501773205939
0.13,0.89,4.692117021337253
0.13,0.9,4.545877706314059
0.13,0.91,4.400768934982068
0.13,0.92,4.25677609142457
0.13,0.93,4.113884830231427
0.13,0.94,3.9720810699379854
0.13,0.95,3.8313509866671893
0.13,0.96,3.691681007956049
0.13,0.97,3.5530578067939587
0.13,0.98,3.4154682957757814
0.13,0.99,3.278899621490268
0.13,1.0,3.1433391590378505
0.14,0.0,27.371925814757788
0.14,0.01,26.97685311952017
0.14,0.02,26.58796898289819
0.14,0.03,26.205102316883313
0.14,0.04,25.828088927362444
0.14,0.05,25.45677114897211
0.14,0.06,25.090997503759525
0.14,0.07,24.73062238200896
0.14,0.08,24.37550574332124
0.14,0.09,24.025512836591417
0.14,0.1,23.680513937386422
0.14,0.11,23.340384101390498
0.14,0.12,23.005002932898662
0.14,0.13,22.674254367076685
0.14,0.14,22.348026465184034
0.14,0.15,22.02621122176504
0.14,0.16,21.70870438292394
0.14,0.17,21.395405275086375
0.14,0.18,21.086216643319517
0.14,0.19,20.781044498764345
0.14,0.2,20.479797974485507
0.14,0.21,20.182389189127434
0.14,0.22,19.888733118006712
0.14,0.23,19.59874747108853
0.14,0.24,19.31235257734454
0.14,0.25,19.029471275240383
0.14,0.26,18.750028808843183
0.14,0.27,18.47395272928935
0.14,0.28,18.201172801185976
0.14,0.29,17.931620913768427
0.14,0.3,17.66523099646969
0.14,0.31,17.40193893858327
0.14,0.32,17.14168251290232
0.14,0.33,16.884401303042125
0.14,0.34,16.63003663416538
0.14,0.35,16.378531507065418
0.14,0.36,16.12983053529075
0.14,0.37,15.883879885231238
0.14,0.38,15.640627218890756
0.14,0.39,15.400021639341219
0.14,0.4,15.162013638595852
0.14,0.41,14.926555047856368
0.14,0.42,14.693598989899499
0.14,0.43,14.46309983362795
0.14,0.44,14.235013150558643
0.14,0.45,14.009295673232089
0.14,0.46,13.78590525533457
0.14,0.47,13.564800833585707
0.14,0.48,13.345942391186668
0.14,0.49,13.12929092283764
0.14,0.5,12.914808401131609
0.14,0.51,12.702457744404228
0.14,0.52,12.492202785853067
0.14,0.53,12.28400824390826
0.14,0.54,12.077839693820067
0.14,0.55,11.873663540314055
0.14,0.56,11.671446991390269
0.14,0.57,11.471158033106917
0.14,0.58,11.272765405385712
0.14,0.59,11.076238578676623
0.14,0.6,10.881547731591127
0.14,0.61,10.68866372934491
0.14,0.62,10.497558103013603
0.14,0.63,10.308203029598587
0.14,0.64,10.120571312762138
0.14,0.65,9.93463636434501
0.14,0.66,9.750372186522497
0.14,0.67,9.567753354608442
0.14,0.68,9.3867550005142
0.14,0.69,9.207352796728117
0.14,0.7,9.029522940938193
0.14,0.71,8.85324214115866
0.14,0.72,8.678487601378606
0.14,0.73,8.505237007746302
0.14,0.74,8.333468515155573
0.14,0.75,8.163160734370592
0.14,0.76,7.994292719548923
0.14,0.77,7.8268439561953755
0.14,0.78,7.660794349514617
0.14,0.79,7.496124213184771
0.14,0.8,7.332814258437281
0.14,0.81,7.170845583566006
0.14,0.82,7.010199663743435
0.14,0.83,6.8508583411760355
0.14,0.84,6.692803815572063
0.14,0.85,6.5360186349449805
0.14,0.86,6.380485686649365
0.14,0.87,6.226188188764809
0.14,0.88,6.073109681717995
0.14,0.89,5.921234020167333
0.14,0.9,5.770545365176304
0.14,0.91,5.6210281765532955
0.14,0.92,5.472667205506241
0.14,0.93,5.325447487480233
0.14,0.94,5.179354335221149
0.14,0.95,5.034373332042151
0.14,0.96,4.890490325328528
0.14,0.97,4.7476914201598674
0.14,0.98,4.605962973201827
0.14,0.99,4.465291586735759
0.14,1.0,4.32566410287194
0.15,0.0,29.317469963876476
0.15,0.01,28.907095911665692
0.15,0.02,28.503239585753363
0.15,0.03,28.10571814612024
0.15,0.04,27.714356226197594
0.15,0.05,27.328985531523585
